Date,Brand,Country,Ad_Spend (€),Impressions,Clicks,Conversions,Revenue (€),ROI,CTR,CPC (€),Conversion_Rate,Ad_Frequency,Avg_Cart_Value (€),Return_Rate,Customer_Satisfaction,Sentiment_Score,Tweet_Mentions,Sentiment_Trend,% Positive Tweets,% Negative Tweets,Target_Age,Target_Gender,Target_Occupation,Target_Income,Ad_Channel,Ad_Type
2023-01-31,Adidas,Italie,165477,1568040,97633,27543,4797291.93,28.99,0.0623,1.69,0.2821,0.41,174.17,0.1486,4.09,-0.01,18589,0.13,36.3,63.7,25-34,Male,Self-employed,Low,Social Media,Sponsored Post
2023-01-31,Adidas,Brésil,3133902,16331587,604687,74833,25477649.95,8.13,0.037,5.18,0.1238,9.78,340.46,0.0428,4.71,0.79,57059,0.8,48.6,51.4,65+,Male,Employee,Low,Social Media,Sponsored Post
2023-01-31,Adidas,Australie,4171539,21285076,882044,142612,20083701.62,4.81,0.0414,4.73,0.1617,7.56,140.83,0.0593,4.45,-0.98,86679,-1.04,0.6,99.4,65+,Male,Unemployed,Middle,Digital,Email
2023-01-31,Adidas,Japon,8440894,159082070,14212572,3445984,1200037368.32,142.17,0.0893,0.59,0.2425,63.0,348.24,0.0678,3.44,0.91,63676,0.77,83.5,16.5,55-64,Female,Unemployed,High,Outdoor,Email
2023-01-31,Louis Vuitton,USA,9028050,153747013,12827472,3084556,1059136700.47,117.32,0.0834,0.7,0.2405,208.68,343.37,0.0883,4.06,-0.28,74946,-0.44,32.9,67.1,55-64,Male,Retired,High,Digital,Banner
2023-01-31,Louis Vuitton,France,5514900,98260573,4615775,1015811,367002298.72,66.55,0.047,1.19,0.2201,23.67,361.29,0.0318,4.02,0.62,60432,0.47,57.3,42.7,55-64,Male,Retired,Middle,Print,Video
2023-01-31,Louis Vuitton,Allemagne,6652917,58657826,310092,32397,1483281.67,0.22,0.0053,21.45,0.1045,16.27,45.78,0.0648,3.13,0.99,10046,1.18,73.2,26.799999999999997,35-44,Female,Employee,Low,Social Media,Sponsored Post
2023-01-31,Louis Vuitton,UK,6426943,75375553,6944043,1002539,49447770.33,7.69,0.0921,0.93,0.1444,16.48,49.32,0.0373,4.72,-0.76,71419,-0.8,6.8,93.2,25-34,Male,Student,Middle,Social Media,Search Ad
2023-01-31,Louis Vuitton,Canada,7125687,92484320,7696475,861066,154663240.98,21.71,0.0832,0.93,0.1119,39.15,179.62,0.0445,4.75,0.53,5222,0.65,54.3,45.7,18-24,Male,Employee,Low,TV,Search Ad
2023-01-31,Louis Vuitton,Espagne,573316,6705857,461646,123745,16077010.16,28.04,0.0688,1.24,0.2681,15.93,129.92,0.0723,3.47,-0.57,8398,-0.71,21.4,78.6,25-34,Non-binary,Retired,Middle,Outdoor,Search Ad
2023-01-31,Louis Vuitton,Italie,5389867,46102553,4068298,1205940,320072416.31,59.38,0.0882,1.32,0.2964,13.1,265.41,0.0591,3.12,0.9,97365,1.06,77.2,22.799999999999997,45-54,Non-binary,Unemployed,Low,Print,Email
2023-01-31,Louis Vuitton,Brésil,8809030,86161270,3838557,335122,65169844.47,7.4,0.0446,2.29,0.0873,18.88,194.47,0.0816,4.7,-0.4,93743,-0.54,21.9,78.1,18-24,Non-binary,Unemployed,Middle,Outdoor,Search Ad
2023-01-31,Louis Vuitton,Australie,2259703,24464190,714955,94778,4619939.39,2.04,0.0292,3.16,0.1326,6.4,48.74,0.1301,3.18,0.45,25966,0.27,49.9,50.1,55-64,Non-binary,Student,Low,Digital,Search Ad
2023-01-31,Louis Vuitton,Japon,9385955,77483384,1925033,532768,84476943.26,9.0,0.0248,4.88,0.2768,433.77,158.56,0.0475,3.38,0.48,98894,0.68,54.7,45.3,25-34,Non-binary,Retired,High,Digital,Email
2023-01-31,Huawei,USA,4025307,53460864,4205970,610561,165760470.35,41.18,0.0787,0.96,0.1452,17.45,271.49,0.0601,3.72,0.77,62080,0.61,87.7,12.299999999999997,45-54,Female,Employee,Middle,Print,Email
2023-01-31,Huawei,France,776977,10440916,271683,23495,3237176.45,4.17,0.026,2.86,0.0865,2.11,137.78,0.0953,3.84,-0.7,44236,-0.81,11.8,88.2,25-34,Female,Retired,High,Print,Sponsored Post
2023-01-31,Huawei,Allemagne,8207701,160030668,10555778,1822443,168456630.83,20.52,0.066,0.78,0.1726,53.27,92.43,0.042,4.44,-0.02,72058,0.18,48.0,52.0,55-64,Male,Student,High,TV,Video
2023-01-31,Huawei,UK,6928793,48933720,3176613,212807,17876805.62,2.58,0.0649,2.18,0.067,25.96,84.0,0.0857,3.75,0.24,88392,0.41,59.3,40.7,65+,Female,Student,Low,Outdoor,Search Ad
2023-01-31,Huawei,Canada,6911115,35784126,1978671,234839,114828029.51,16.61,0.0553,3.49,0.1187,184.64,488.96,0.0853,4.4,-0.14,24496,-0.3,23.6,76.4,25-34,Male,Employee,High,Outdoor,Sponsored Post
2023-01-31,Huawei,Espagne,5956534,53667603,2291883,328341,68608162.36,11.52,0.0427,2.6,0.1433,11.21,208.95,0.0516,4.39,-0.4,11566,-0.34,27.9,72.1,18-24,Male,Unemployed,Middle,Social Media,Search Ad
2023-01-31,Huawei,Italie,7996040,46710659,275488,25577,6520610.47,0.82,0.0059,29.02,0.0928,12.66,254.93,0.1038,3.66,0.95,13499,1.11,93.6,6.400000000000006,25-34,Male,Retired,Middle,Print,Video
2023-01-31,Huawei,Brésil,1257353,19195293,607251,112801,37503552.82,29.83,0.0316,2.07,0.1858,12.35,332.47,0.1407,3.63,0.92,77943,0.78,87.4,12.599999999999994,45-54,Male,Self-employed,Low,Outdoor,Banner
2023-01-31,Huawei,Australie,9517579,166745684,6998295,1918452,331024496.76,34.78,0.042,1.36,0.2741,136.23,172.55,0.1228,4.38,-0.84,98708,-0.65,4.2,95.8,45-54,Male,Student,Middle,Outdoor,Search Ad
2023-01-31,Huawei,Japon,6665572,130204003,4688096,977612,385119207.85,57.78,0.036,1.42,0.2085,34.0,393.94,0.0838,3.71,0.88,57603,0.75,74.5,25.5,45-54,Male,Retired,Middle,Digital,Video
2023-01-31,Netflix,USA,1386369,12504466,513933,126413,10820454.39,7.8,0.0411,2.7,0.246,3.77,85.6,0.0612,3.21,-0.99,41405,-1.01,0.4,99.6,18-24,Male,Student,Low,Social Media,Email
2023-01-31,Netflix,France,9354658,124614334,5453646,308488,56582269.86,6.05,0.0438,1.72,0.0566,150.02,183.42,0.0976,4.57,0.73,2617,0.65,60.0,40.0,18-24,Non-binary,Retired,Low,Outdoor,Search Ad
2023-01-31,Netflix,Allemagne,2855129,43625628,920617,107923,15273289.65,5.35,0.0211,3.1,0.1172,34.24,141.52,0.0282,3.87,-0.16,64469,-0.05,28.6,71.4,25-34,Non-binary,Unemployed,High,Outdoor,Banner
2023-01-31,Netflix,UK,7691643,50800113,1724283,495224,85568040.44,11.12,0.0339,4.46,0.2872,15.69,172.79,0.1245,3.66,-0.33,86332,-0.14,19.0,81.0,35-44,Non-binary,Employee,Middle,Print,Banner
2023-01-31,Netflix,Canada,6691351,130687962,4271872,955786,239513930.46,35.79,0.0327,1.57,0.2237,26.78,250.59,0.1217,3.65,-0.44,52502,-0.49,27.0,73.0,25-34,Non-binary,Retired,Low,Outdoor,Video
2023-01-31,Netflix,Espagne,7754735,148461483,3699155,922648,385047074.4,49.65,0.0249,2.1,0.2494,235.6,417.33,0.1265,4.59,-0.18,66444,-0.32,26.7,73.3,35-44,Non-binary,Employee,High,Social Media,Email
2023-01-31,Netflix,Italie,1250929,14680903,907334,177439,48235084.68,38.56,0.0618,1.38,0.1956,4.13,271.84,0.0907,4.58,-0.28,71373,-0.24,34.5,65.5,18-24,Male,Self-employed,Low,Outdoor,Video
2023-01-31,Netflix,Brésil,9459268,186859544,12960546,1942843,735977363.64,77.8,0.0694,0.73,0.1499,51.04,378.81,0.0338,3.2,-0.56,98891,-0.55,17.4,82.6,55-64,Male,Unemployed,Middle,Social Media,Email
2023-01-31,Netflix,Australie,9884900,151798055,2932855,878172,216520218.26,21.9,0.0193,3.37,0.2994,60.04,246.56,0.0741,4.92,-0.77,96702,-0.91,7.5,92.5,45-54,Male,Retired,Middle,Print,Email
2023-01-31,Netflix,Japon,1647842,19069633,1357615,176119,27673603.66,16.79,0.0712,1.21,0.1297,18.78,157.13,0.0229,3.69,-0.78,22542,-0.61,9.6,90.4,55-64,Male,Retired,Low,Print,Search Ad
2023-01-31,Sony,USA,7163291,138802655,3751319,567431,56959549.91,7.95,0.027,1.91,0.1513,37.77,100.38,0.0714,4.47,0.77,59926,0.81,61.5,38.5,65+,Male,Employee,Middle,TV,Search Ad
2023-01-31,Sony,France,1717116,29178154,1634106,231141,24631920.56,14.34,0.056,1.05,0.1414,29.01,106.57,0.0541,4.73,0.06,84769,-0.01,36.8,63.2,45-54,Non-binary,Student,Middle,Print,Email
2023-01-31,Sony,Allemagne,2904531,49975574,3601684,447909,139343588.37,47.97,0.0721,0.81,0.1244,65.68,311.1,0.1074,3.63,-0.52,16328,-0.65,20.3,79.7,55-64,Female,Unemployed,High,Digital,Search Ad
2023-01-31,Sony,UK,6447584,73151591,3747824,690892,318079012.51,49.33,0.0512,1.72,0.1843,48.66,460.39,0.0921,3.98,-0.72,42232,-0.58,11.3,88.7,35-44,Male,Unemployed,Low,Digital,Email
2023-01-31,Sony,Canada,9431783,118666640,6173292,1365372,291724055.03,30.93,0.052,1.53,0.2212,31.45,213.66,0.0835,3.17,-0.94,29905,-1.02,1.9,98.1,55-64,Female,Employee,Middle,Outdoor,Email
2023-01-31,Sony,Espagne,9232874,116907478,6945220,812397,224320950.95,24.3,0.0594,1.33,0.117,37.38,276.12,0.0905,4.51,0.52,58850,0.54,75.6,24.400000000000006,18-24,Non-binary,Employee,Middle,TV,Email
2023-01-31,Sony,Italie,4419307,45203565,3733326,596464,296466142.02,67.08,0.0826,1.18,0.1598,22.18,497.04,0.0473,4.48,0.38,94159,0.42,49.3,50.7,55-64,Male,Employee,Low,TV,Search Ad
2023-01-31,Sony,Brésil,5895707,76551109,4723316,434990,213019350.85,36.13,0.0617,1.25,0.0921,30.56,489.71,0.0576,3.53,0.72,90037,0.85,48.8,51.2,45-54,Male,Self-employed,High,Digital,Banner
2023-01-31,Sony,Australie,4198889,30205344,1075285,120312,50933285.36,12.13,0.0356,3.9,0.1119,9.03,423.34,0.0836,4.15,-0.46,55293,-0.51,14.5,85.5,18-24,Female,Retired,High,Print,Sponsored Post
2023-01-31,Sony,Japon,7638527,147070756,5308148,268689,104607810.8,13.69,0.0361,1.44,0.0506,176.91,389.33,0.115,3.92,0.33,47952,0.47,59.7,40.3,45-54,Male,Unemployed,Low,Social Media,Sponsored Post
2023-01-31,Intel,USA,5426778,94562443,3507012,682055,196029407.23,36.12,0.0371,1.55,0.1945,22.94,287.41,0.1225,4.79,0.52,7021,0.36,67.8,32.2,45-54,Male,Student,Low,Social Media,Email
2023-01-31,Intel,France,21340,424187,19360,5787,2636727.16,123.56,0.0456,1.1,0.2989,0.16,455.61,0.0407,4.87,-0.45,86798,-0.51,14.9,85.1,65+,Non-binary,Employee,Low,Social Media,Sponsored Post
2023-01-31,Intel,Allemagne,3938281,45047885,615530,45423,5204478.83,1.32,0.0137,6.4,0.0738,64.01,114.58,0.0373,3.45,0.36,2217,0.16,45.7,54.3,18-24,Female,Employee,Middle,TV,Banner
2023-01-31,Intel,UK,6436846,40809386,3328654,252313,47966071.75,7.45,0.0816,1.93,0.0758,15.94,190.11,0.0378,4.55,0.51,18451,0.57,63.3,36.7,18-24,Non-binary,Retired,Low,Outdoor,Banner
2023-01-31,Intel,Canada,7393643,75916564,1916154,454257,209298234.51,28.31,0.0252,3.86,0.2371,20.19,460.75,0.1318,3.17,-0.8,99624,-0.95,8.7,91.3,35-44,Female,Self-employed,Low,Digital,Sponsored Post
2023-01-31,Intel,Espagne,1423458,12416120,770977,177552,26563809.01,18.66,0.0621,1.85,0.2303,45.15,149.61,0.1302,4.32,-0.4,68862,-0.36,17.8,82.2,45-54,Female,Student,Low,Social Media,Email
2023-01-31,Intel,Italie,1901524,16383961,1075079,72839,32448348.97,17.06,0.0656,1.77,0.0678,108.34,445.48,0.1483,4.87,-0.74,75498,-0.77,10.1,89.9,25-34,Female,Student,Low,Outdoor,Video
2023-01-31,Intel,Brésil,241415,2156506,18941,1233,489368.57,2.03,0.0088,12.75,0.0651,0.5,396.75,0.0572,4.43,0.53,56518,0.61,41.4,58.6,55-64,Non-binary,Retired,Low,Print,Video
2023-01-31,Intel,Australie,5209374,32221663,2980112,874896,75359035.35,14.47,0.0925,1.75,0.2936,11.54,86.13,0.0708,4.27,0.67,90267,0.73,54.7,45.3,45-54,Non-binary,Employee,Low,Digital,Video
2023-01-31,Intel,Japon,7299425,49196655,3107663,198135,66648724.76,9.13,0.0632,2.35,0.0638,32.29,336.38,0.0355,4.42,0.4,22473,0.4,47.1,52.9,55-64,Non-binary,Self-employed,Low,Print,Banner
2023-01-31,Nestlé,USA,4519119,72278959,1172031,322278,56126555.78,12.42,0.0162,3.86,0.275,19.79,174.16,0.0554,3.13,0.42,76582,0.47,53.1,46.9,55-64,Female,Student,Middle,Outdoor,Banner
2023-01-31,Nestlé,France,6178777,45473634,3568145,976127,332194664.02,53.76,0.0785,1.73,0.2736,44.69,340.32,0.0497,4.02,-0.91,2610,-1.01,3.3,96.7,45-54,Male,Employee,Low,Outdoor,Email
2023-01-31,Nestlé,Allemagne,3776741,37114147,1653226,380361,54359841.18,14.39,0.0445,2.28,0.2301,52.77,142.92,0.0943,3.24,0.35,7903,0.22,60.9,39.1,18-24,Female,Student,Middle,Print,Sponsored Post
2023-01-31,Nestlé,UK,5501198,34634347,1675986,238375,36443201.31,6.62,0.0484,3.28,0.1422,13.32,152.88,0.1161,3.49,-0.26,65665,-0.06,32.9,67.1,65+,Non-binary,Employee,Low,TV,Email
2023-01-31,Nestlé,Canada,411147,3492679,132408,34412,15135370.77,36.81,0.0379,3.11,0.2599,1.22,439.83,0.0202,4.31,0.7,96317,0.62,51.2,48.8,25-34,Female,Unemployed,Low,Digital,Sponsored Post
2023-01-31,Nestlé,Espagne,1570728,8887970,239885,62700,13317407.43,8.48,0.027,6.55,0.2614,2.8,212.4,0.0796,4.5,0.16,67247,0.01,52.8,47.2,18-24,Non-binary,Retired,Low,Social Media,Banner
2023-01-31,Nestlé,Italie,3982370,37335277,3204740,902168,182731281.45,45.89,0.0858,1.24,0.2815,13.4,202.55,0.0613,3.54,-0.85,27569,-1.0,6.6,93.4,18-24,Male,Student,Low,Social Media,Email
2023-01-31,Nestlé,Brésil,5278604,58580301,3275390,953658,106563458.97,20.19,0.0559,1.61,0.2912,22.22,111.74,0.0802,4.7,-0.82,90922,-0.9,7.7,92.3,55-64,Male,Employee,Middle,Digital,Video
2023-01-31,Nestlé,Australie,4174420,81509725,3475837,216327,33840605.98,8.11,0.0426,1.2,0.0622,54.03,156.43,0.024,3.81,-0.1,99052,-0.08,24.6,75.4,18-24,Male,Student,Low,TV,Banner
2023-01-31,Nestlé,Japon,2203037,17562601,756162,167543,78647083.17,35.7,0.0431,2.91,0.2216,23.26,469.41,0.0957,3.52,0.63,3857,0.83,48.8,51.2,65+,Female,Employee,Low,Print,Video
2023-01-31,Toyota,USA,726325,13897655,136344,38317,8515863.05,11.72,0.0098,5.33,0.281,4.13,222.25,0.0845,3.77,-0.15,47392,-0.26,25.2,74.8,35-44,Female,Employee,Low,Outdoor,Search Ad
2023-01-31,Toyota,France,4133584,60801614,3185682,862347,211038052.38,51.05,0.0524,1.3,0.2707,77.37,244.73,0.0564,3.27,-0.6,69919,-0.7,19.9,80.1,55-64,Male,Unemployed,High,Print,Email
2023-01-31,Toyota,Allemagne,9145492,152926587,5762769,1103067,184858890.14,20.21,0.0377,1.59,0.1914,65.96,167.59,0.0434,3.64,-0.56,37822,-0.74,21.9,78.1,55-64,Female,Retired,Low,Digital,Video
2023-01-31,Toyota,UK,4168351,61912377,1877187,476939,219133215.79,52.57,0.0303,2.22,0.2541,119.29,459.46,0.1193,4.9,0.15,51911,0.09,52.9,47.1,25-34,Male,Employee,High,Print,Sponsored Post
2023-01-31,Toyota,Canada,9934771,53877242,3855093,1105986,316497026.99,31.86,0.0716,2.58,0.2869,11.29,286.17,0.1433,4.67,0.62,65517,0.64,47.6,52.4,18-24,Male,Student,Low,Outdoor,Banner
2023-01-31,Toyota,Espagne,344336,4440807,22492,6286,683402.75,1.98,0.0051,15.31,0.2795,3.88,108.72,0.0643,3.35,0.6,43413,0.42,45.9,54.1,65+,Male,Student,High,Print,Video
2023-01-31,Toyota,Italie,6277813,97733433,6636418,1304083,228103733.34,36.33,0.0679,0.95,0.1965,35.46,174.91,0.0377,3.32,0.9,84789,1.08,78.3,21.700000000000003,25-34,Non-binary,Retired,High,Outdoor,Sponsored Post
2023-01-31,Toyota,Brésil,3755298,56265536,4634769,670169,247733121.43,65.97,0.0824,0.81,0.1446,22.32,369.66,0.0366,4.46,0.9,76082,0.86,94.7,5.299999999999997,55-64,Male,Employee,High,Print,Search Ad
2023-01-31,Toyota,Australie,3716007,54234013,807570,140554,24213688.26,6.52,0.0149,4.6,0.174,77.18,172.27,0.0509,4.96,-0.66,12629,-0.53,14.2,85.8,65+,Female,Unemployed,Low,Print,Banner
2023-01-31,Toyota,Japon,4196600,64617740,2474582,610615,221655070.02,52.82,0.0383,1.7,0.2468,142.36,363.0,0.0702,4.47,0.94,55266,0.94,66.9,33.099999999999994,55-64,Female,Student,Middle,Outdoor,Banner
2023-01-31,BMW,USA,2738923,32235237,2608587,152219,3019762.45,1.1,0.0809,1.05,0.0584,14.39,19.84,0.1437,3.15,-0.66,50212,-0.8,9.1,90.9,18-24,Female,Retired,High,Social Media,Video
2023-01-31,BMW,France,7246404,138671780,2867002,781081,67939109.9,9.38,0.0207,2.53,0.2724,154.18,86.98,0.063,4.95,-0.18,73628,-0.09,35.5,64.5,35-44,Non-binary,Self-employed,Middle,Digital,Video
2023-01-31,BMW,Allemagne,842744,9180459,525287,90736,3330700.86,3.95,0.0572,1.6,0.1727,111.95,36.71,0.0756,3.59,0.32,79671,0.31,36.2,63.8,25-34,Male,Self-employed,Low,Social Media,Video
2023-01-31,BMW,UK,5183311,86940445,4324393,1183670,165538844.42,31.94,0.0497,1.2,0.2737,18.84,139.85,0.0704,3.74,-0.24,25455,-0.26,24.0,76.0,45-54,Female,Employee,Middle,Outdoor,Video
2023-01-31,BMW,Canada,2545551,41450548,2835611,202538,36144612.42,14.2,0.0684,0.9,0.0714,9.03,178.46,0.0738,4.51,-0.54,8993,-0.4,20.9,79.1,45-54,Non-binary,Unemployed,High,Digital,Email
2023-01-31,BMW,Espagne,5023906,31069471,2819984,644581,165032133.06,32.85,0.0908,1.78,0.2286,7.08,256.03,0.1241,4.36,0.24,16765,0.42,44.9,55.1,25-34,Male,Employee,Low,TV,Email
2023-01-31,BMW,Italie,1324805,26263198,1217623,364455,115656735.14,87.3,0.0464,1.09,0.2993,11.87,317.34,0.0616,4.45,0.61,12406,0.57,56.2,43.8,35-44,Female,Retired,Middle,TV,Search Ad
2023-01-31,BMW,Brésil,9867890,126688216,5683412,873032,72128081.16,7.31,0.0449,1.74,0.1536,25.43,82.62,0.0957,4.93,-0.8,14845,-0.77,5.5,94.5,35-44,Non-binary,Self-employed,Middle,Print,Email
2023-01-31,BMW,Australie,8156760,110771644,5531872,514740,106786616.35,13.09,0.0499,1.47,0.093,32.39,207.46,0.025,4.78,-0.34,32139,-0.52,24.3,75.7,35-44,Female,Student,Middle,Print,Sponsored Post
2023-01-31,BMW,Japon,4713436,83157730,7195830,1591811,774453325.09,164.31,0.0865,0.66,0.2212,42.38,486.52,0.0375,4.95,-0.11,43056,-0.2,31.5,68.5,65+,Male,Employee,Middle,Digital,Email
2023-01-31,Zara,USA,8137895,133399625,11656853,2975462,781005789.97,95.97,0.0874,0.7,0.2553,96.42,262.48,0.0285,4.42,-0.19,69719,-0.04,20.8,79.2,25-34,Male,Student,Low,TV,Email
2023-01-31,Zara,France,858243,16109621,1158929,137326,56787056.11,66.17,0.0719,0.74,0.1185,3.76,413.52,0.0716,4.85,0.36,32711,0.31,54.2,45.8,25-34,Female,Retired,High,Print,Sponsored Post
2023-01-31,Zara,Allemagne,2753303,48361234,1430171,368580,20010982.91,7.27,0.0296,1.93,0.2577,172.55,54.29,0.0703,3.33,0.14,29091,0.28,47.0,53.0,65+,Male,Self-employed,High,Social Media,Search Ad
2023-01-31,Zara,UK,346422,6225012,603067,133006,32228497.19,93.03,0.0969,0.57,0.2205,5.37,242.31,0.1042,4.2,-0.98,34081,-0.94,1.0,99.0,65+,Non-binary,Self-employed,Middle,Social Media,Sponsored Post
2023-01-31,Zara,Canada,7710708,67699866,3340061,732472,303179307.12,39.32,0.0493,2.31,0.2193,20.02,413.91,0.096,3.01,1.0,50051,1.02,79.7,20.299999999999997,35-44,Female,Student,Middle,TV,Sponsored Post
2023-01-31,Zara,Espagne,4648619,67911308,5897533,679907,243703236.5,52.42,0.0868,0.79,0.1153,26.56,358.44,0.0445,4.03,-0.52,8441,-0.4,21.6,78.4,55-64,Female,Self-employed,High,Digital,Video
2023-01-31,Zara,Italie,8354531,166773452,4944081,764559,153106706.76,18.33,0.0296,1.69,0.1546,481.62,200.25,0.0958,4.99,0.63,45979,0.72,49.8,50.2,55-64,Non-binary,Unemployed,High,Print,Search Ad
2023-01-31,Zara,Brésil,5046433,89227438,7571900,2037777,201243958.24,39.88,0.0849,0.67,0.2691,102.71,98.76,0.0812,4.48,0.45,74273,0.56,42.9,57.1,65+,Female,Student,Low,Print,Banner
2023-01-31,Zara,Australie,5162035,58367586,5209315,744518,221069605.22,42.83,0.0893,0.99,0.1429,14.81,296.93,0.1307,3.94,0.73,77490,0.76,70.1,29.900000000000006,45-54,Male,Retired,Low,Social Media,Search Ad
2023-01-31,Zara,Japon,5015578,56157464,4926731,432047,214403939.5,42.75,0.0877,1.02,0.0877,19.2,496.25,0.0732,4.14,0.81,60974,0.67,84.3,15.700000000000003,25-34,Male,Unemployed,Middle,Digital,Sponsored Post
2023-01-31,Starbucks,USA,983306,4986052,154493,37124,3438357.15,3.5,0.031,6.36,0.2403,3.62,92.62,0.0836,4.53,-0.82,81541,-0.85,6.4,93.6,45-54,Female,Unemployed,Low,TV,Search Ad
2023-01-31,Starbucks,France,3355615,53555233,5101485,1392713,530422472.1,158.07,0.0953,0.66,0.273,11.89,380.86,0.0448,4.35,0.25,33613,0.14,58.7,41.3,35-44,Male,Student,Middle,Outdoor,Search Ad
2023-01-31,Starbucks,Allemagne,5145759,38620479,3215740,400522,61081900.46,11.87,0.0833,1.6,0.1246,8.75,152.51,0.0975,3.68,0.78,18536,0.72,84.6,15.400000000000006,35-44,Male,Employee,Middle,TV,Banner
2023-01-31,Starbucks,UK,3773487,60026866,1048342,244807,73185217.84,19.39,0.0175,3.6,0.2335,40.9,298.95,0.036,4.42,0.58,50177,0.73,49.6,50.4,55-64,Non-binary,Student,High,TV,Video
2023-01-31,Starbucks,Canada,341211,1952929,31246,5033,355151.49,1.04,0.016,10.92,0.1611,0.9,70.56,0.0817,3.31,0.39,83616,0.19,49.4,50.6,18-24,Non-binary,Retired,Middle,Outdoor,Search Ad
2023-01-31,Starbucks,Espagne,2311222,26076099,2356473,419207,131074483.21,56.71,0.0904,0.98,0.1779,10.77,312.67,0.0348,3.21,-0.6,27181,-0.49,18.3,81.7,25-34,Female,Unemployed,Middle,Digital,Video
2023-01-31,Starbucks,Italie,9206242,114574634,2833537,802687,138058849.86,15.0,0.0247,3.25,0.2833,1570.2,172.0,0.0217,3.18,-0.78,76255,-0.71,6.3,93.7,18-24,Non-binary,Student,High,TV,Sponsored Post
2023-01-31,Starbucks,Brésil,3888226,46080410,4508629,523141,18068952.49,4.65,0.0978,0.86,0.116,30.41,34.54,0.1336,4.7,-0.28,89705,-0.35,31.3,68.7,18-24,Male,Student,Low,Digital,Sponsored Post
2023-01-31,Starbucks,Australie,6008314,110660612,10593924,1240308,457926015.32,76.22,0.0957,0.57,0.1171,34.85,369.2,0.1259,3.37,-0.2,60839,-0.29,27.7,72.3,45-54,Female,Employee,Low,Digital,Video
2023-01-31,Starbucks,Japon,2684211,17596872,1611284,274995,79413944.35,29.59,0.0916,1.67,0.1707,4.72,288.78,0.0436,3.76,-0.28,4777,-0.13,33.8,66.2,65+,Male,Unemployed,Middle,TV,Email
2023-01-31,Uber,USA,7403515,42122927,1257505,161664,57429336.54,7.76,0.0299,5.89,0.1286,9.46,355.24,0.1198,4.15,0.13,88797,0.28,42.9,57.1,65+,Non-binary,Retired,Low,Social Media,Banner
2023-01-31,Uber,France,8095438,82462093,5710341,834961,351624067.47,43.43,0.0692,1.42,0.1462,17.42,421.13,0.136,4.23,-0.98,21568,-0.98,0.7,99.3,45-54,Male,Student,Middle,Print,Banner
2023-01-31,Uber,Allemagne,5561494,108739308,1063831,112422,36562531.49,6.57,0.0098,5.23,0.1057,31.68,325.23,0.1262,3.16,-0.11,76108,-0.13,41.3,58.7,45-54,Female,Student,Middle,TV,Video
2023-01-31,Uber,UK,6778594,75819104,4392007,219786,11986906.89,1.77,0.0579,1.54,0.05,29.1,54.54,0.1357,4.12,0.31,60796,0.49,44.6,55.4,18-24,Male,Unemployed,Middle,Outdoor,Search Ad
2023-01-31,Uber,Canada,7947865,125177848,4946150,806880,46592642.38,5.86,0.0395,1.61,0.1631,65.53,57.74,0.0203,3.71,0.27,39270,0.29,43.6,56.4,18-24,Male,Employee,Middle,Digital,Email
2023-01-31,Uber,Espagne,1804516,15905616,375572,30115,12876764.77,7.14,0.0236,4.8,0.0802,8.56,427.58,0.0794,4.56,0.43,15125,0.53,37.4,62.6,65+,Non-binary,Retired,Low,Social Media,Email
2023-01-31,Uber,Italie,9897084,191437858,3405760,595010,160580610.55,16.23,0.0178,2.91,0.1747,418.49,269.88,0.0919,3.87,0.17,67628,0.28,55.9,44.1,65+,Non-binary,Employee,High,Digital,Video
2023-01-31,Uber,Brésil,6509587,96750866,6055179,789964,349070559.8,53.62,0.0626,1.08,0.1305,27.16,441.88,0.1473,4.83,0.52,36860,0.48,51.0,49.0,35-44,Female,Employee,Low,Social Media,Search Ad
2023-01-31,Uber,Australie,8604877,81606046,5846417,1550334,556288661.62,64.65,0.0716,1.47,0.2652,17.39,358.82,0.1022,3.4,0.25,39086,0.32,60.0,40.0,25-34,Non-binary,Employee,High,Outdoor,Sponsored Post
2023-01-31,Uber,Japon,1946178,31939944,1865823,365144,172315421.35,88.54,0.0584,1.04,0.1957,8.99,471.91,0.1077,4.79,0.07,56363,0.19,40.7,59.3,18-24,Female,Employee,Low,TV,Banner
2023-01-31,Airbnb,USA,4489152,72961178,1480299,180084,23910656.01,5.33,0.0203,3.03,0.1217,127.92,132.77,0.1098,3.59,0.51,5234,0.45,54.8,45.2,55-64,Non-binary,Retired,Low,Outdoor,Email
2023-01-31,Airbnb,France,3996190,50607089,4083951,914936,319805628.14,80.03,0.0807,0.98,0.224,113.96,349.54,0.1404,3.78,0.91,90803,0.84,74.1,25.900000000000006,18-24,Non-binary,Self-employed,Low,Outdoor,Email
2023-01-31,Airbnb,Allemagne,3794075,70844090,5096506,1079991,410399610.38,108.17,0.0719,0.74,0.2119,15.28,380.0,0.116,3.39,0.45,26362,0.37,42.7,57.3,65+,Male,Employee,Low,Outdoor,Video
2023-01-31,Airbnb,UK,6338336,35554981,1120538,130049,11555576.94,1.82,0.0315,5.66,0.1161,16.24,88.86,0.0207,3.93,0.87,6235,0.73,61.8,38.2,18-24,Non-binary,Retired,High,Print,Email
